Sensor_001,Sensor_002,Sensor_003,Sensor_004,Sensor_005,Sensor_006,Sensor_007,Sensor_008,Sensor_009,Sensor_010,Sensor_011,Sensor_012,Sensor_013,Sensor_014,Sensor_015,Sensor_016,Sensor_017,Sensor_018,Sensor_019,Sensor_020,Sensor_021,Sensor_022,Sensor_023,Sensor_024,Sensor_025,Sensor_026,Sensor_027,Sensor_028,Sensor_029,Sensor_030,Sensor_031,Sensor_032,Sensor_033,Sensor_034,Sensor_035,Sensor_036,Sensor_037,Sensor_038,Sensor_039,Sensor_040,Sensor_041,Sensor_042,Sensor_043,Sensor_044,Sensor_045,Sensor_046,Sensor_047,Sensor_048,Sensor_049,Sensor_050,Sensor_051,Sensor_052,Sensor_053,Sensor_054,Sensor_055,Sensor_056,Sensor_057,Sensor_058,Sensor_059,Sensor_060,Sensor_061,Sensor_062,Sensor_063,Sensor_064,Sensor_065,Sensor_066,Sensor_067,Sensor_068,Sensor_069,Sensor_070,Sensor_071,Sensor_072,Sensor_073,Sensor_074,Sensor_075,Sensor_076,Sensor_077,Sensor_078,Sensor_079,Sensor_080,Sensor_081,Sensor_082,Sensor_083,Sensor_084,Sensor_085,Sensor_086,Sensor_087,Sensor_088,Sensor_089,Sensor_090,Sensor_091,Sensor_092,Sensor_093,Sensor_094,Sensor_095,Sensor_096,Sensor_097,Sensor_098,Sensor_099,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134,Sensor_135,Sensor_136,Sensor_137,Sensor_138,Sensor_139,Sensor_140,Sensor_141,Sensor_142,Sensor_143,Sensor_144,Sensor_145,Sensor_146,Sensor_147,Sensor_148,Sensor_149,Sensor_150,Sensor_151,Sensor_152,Sensor_153,Sensor_154,Sensor_155,Sensor_156,Sensor_157,Sensor_158,Sensor_159,Sensor_160,Sensor_161,Sensor_162,Sensor_163,Sensor_164,Sensor_165,Sensor_166,Sensor_167,Sensor_168,Sensor_169,Sensor_170
40520,na,2130706432,2526,0,0,0,0,0,0,2048,1024944,3154718,844182,45150,0,1956926,0,0,0,0,0,4539172,3843812,1007900,556852,0,0,0,0,928,178,0,0,0,0,0,2090,4845372,223572,8,0,4804,3474,3740,43600,3723334,1289014,3070,2,4,0,2935050,972682,394566,236928,169776,141068,212010,8962,0,0,5548658,0,74,154,90,1956926,83636,442100,564186,221080,207320,223580,226640,na,na,na,na,116120,40520.39,5548658,5548658,5580194,14605,210,62394,692160,5071042,1209600,270012,8,216,0,3532293.12,0,1531665.6,0,0,0,0,0,37920,1187014,2506610,1141180,166142,27670,4506,98,106,5548658,na,10206,1400,5968,1263610,489712,2160642,1131198,8304,2,0,3960,488,3635072,7178,0,1016,0,20,3636538,7540,320,0,0,0,0,0,0,0,0,40310,21998,9052,0,0,225396,57296,3355800,337326,0,0,0,0,520410,2577.74,2982,1672128,1620810,854558,226122,293028,169694,107700,53748,71722,1532,0,0
1233088,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,31337692,124840,0,na,1520970,2482424,62161220,54500506,18989828,8767600,na,0,4108,0,na,na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82672080,na,na,na,na,31337692,1183010,7020508,11938072,262740,403600,182980,226400,278840,390860,326200,403760,78260,1233087.82,82672080,82672080,252,0,na,na,339660,0,1209600,na,na,na,na,61538339.52,1076084.16,18158033.28,0,0,0,0,0,0,0,0,0,0,0,0,na,na,82672080,na,0,0,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,595600,na,na,na,na,na,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,0,0,na,na
326,na,18,18,0,0,0,0,0,0,912,3234,24152,1522,0,0,12152,0,0,0,0,0,28678,22640,8404,2930,0,0,0,0,8,12,0,0,0,0,0,0,29820,0,0,0,142,12,48,38,728,28592,260,0,0,0,16436,8558,3388,966,222,188,62,0,0,0,37116,0,76,28,0,12152,500,2372,5990,na,na,na,na,na,na,na,na,8120,325.49,37116,37116,39694,99,84,3472,36860,29820,1209600,1128,0,6,0,20280,0,9455.04,0,0,0,0,0,554,18098,10174,854,140,0,0,0,4,37116,na,204,16,34,2060,1484,4232,20122,1610,58,0,22,104,21674,10908,0,4,0,18,22432,116,50,0,0,0,0,0,0,0,0,336,42,8,0,0,504,110,2740,890,14182,48,0,0,0,108.88,72,9902,5448,1760,684,1596,10402,28,0,0,0,0,0
61258,na,718,596,0,0,0,0,0,0,1298,149370,2803014,973760,20470,0,1884704,0,0,0,0,0,3445036,2948096,737550,467342,0,0,0,0,362,518,0,0,0,0,0,30076,654260,2526072,737504,0,2726,1804,2838,176260,3271370,492778,136,0,0,0,1453960,981222,419386,360964,318516,331946,81918,0,0,0,4182720,0,46,44,30,1884704,53586,348588,383140,235180,174320,219460,na,na,na,na,na,103580,61257.09,4182720,4182720,4189600,22102,70,52628,550100,3947912,1209600,101780,0,208,0,3193899.84,0,748380.48,0,0,0,0,0,13286,1194688,1971078,744650,19586,4414,210,664,680,4182720,na,4124,324,65000,544994,169658,1988640,1163444,11552,176,0,578,890,3211922,62,100,54,0,0,3238294,1622,356,0,0,0,0,0,0,0,0,26120,40532,9504,0,0,121660,18472,9240,926,0,0,0,0,41672670,921.62,840,772774,525680,386594,194546,443564,452708,383376,278972,493404,16294,0,0
37898,na,0,na,0,0,0,0,0,0,8574,1147182,1507626,146208,4908,0,1302048,0,0,0,0,0,2576258,2295288,392254,219684,0,0,0,0,0,0,0,0,0,0,0,8712,1546154,571880,687752,0,2850,1092,1402,30440,1837332,940966,416,0,0,0,1197316,583898,243470,172594,138856,119184,324080,35100,0,0,2969192,0,24,320,0,1302048,35544,183766,205776,128360,209520,na,na,na,na,na,na,48160,37897.39,2969192,2969192,2962112,12023,864210,49354,542660,2814498,1209600,0,na,na,na,2209168.32,0,601750.08,0,0,0,0,0,239886,1309340,1061134,184406,15216,4186,330,na,0,2969192,na,4396,562,5700,490072,191188,1704254,415410,2916,0,0,na,na,na,na,na,na,na,na,na,2862,94,0,0,0,0,0,0,0,0,17012,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.96,1396,635564,635088,261268,119728,228748,188424,164378,131204,378396,71700,0,0
2154,na,0,na,0,0,0,0,0,0,148,2314,111378,12236,0,0,55704,0,58,0,0,0,129266,124164,7842,2106,0,0,0,0,0,0,0,0,0,0,0,0,39172,85176,1728,0,1964,158,258,594,33950,89148,4,0,0,0,61988,47262,12888,3172,322,58,348,38,0,0,137150,946,482,70,10,55704,616,3554,4254,na,na,na,na,na,na,na,na,7500,2153.24,137150,137150,138208,445,424,13520,136800,126076,1209600,0,na,na,na,115450.56,0,8520,na,na,0,0,0,1066,65428,57594,1612,308,68,0,na,0,137150,na,1860,28,3006,2798,2900,108078,7086,320,0,0,na,na,na,na,na,na,na,na,na,108,40,0,0,0,0,0,0,0,0,402,676,190,0,0,2894,358,250100,25834,0,0,0,0,1153270,na,na,10978,10132,3726,1594,97854,1792,0,0,0,0,0,0
3368,na,2130706432,222,0,0,0,0,0,0,152,1116,139354,54492,0,0,83310,0,0,0,0,0,189780,175188,17530,9412,0,0,0,0,98,34,0,0,0,0,0,4956,116616,72236,1306,0,1470,84,100,228,117272,75956,4,0,0,0,82736,75258,22154,11118,2592,628,458,170,0,0,207386,2,8,1166,0,83310,1752,9540,7924,na,na,na,na,na,na,na,na,16960,3368.68,207386,207386,211228,721,0,20456,206660,195114,1209600,4078,2,4,0,174387.84,0,19234.56,0,0,0,0,0,68,58270,132084,3600,970,122,0,0,6,207386,na,1660,64,140,14952,2546,25754,146582,3340,76,0,456,92,176322,124282,0,10,0,28,176372,170,44,0,0,0,0,0,0,0,0,970,232,256,0,0,1882,384,594780,59500,0,0,0,0,2368680,111.7,126,22146,20048,10330,6378,17534,115878,2764,34,2,0,0,0
272290,na,0,na,0,0,0,0,0,0,134218,4655922,10972532,2562242,18396,0,8893040,0,60,0,1498,3174,16730760,15235762,2275892,1173572,0,0,0,0,0,0,0,0,0,0,0,30378,5482464,12075642,754826,0,20066,14548,26572,53078,4144690,14050436,33900,14,4,2,8670090,2589988,1461772,1155566,982096,962576,1523028,964264,33816,114,19010768,136,336,1286,412,8893040,177234,1122496,1141608,156740,157560,155040,158040,123880,143040,139120,137940,119120,272290.98,19010768,19010768,18812102,105348,705942,65286,827840,18343310,1209600,0,na,na,na,15813403.2,0,2515202.88,na,na,0,0,11022,1663468,8948322,6840454,811926,59624,8432,62,na,0,19010768,na,13024,2242,567114,1219350,1037674,12442940,3038450,22512,4,0,na,na,na,na,na,na,na,na,na,9768,278,0,0,0,0,0,0,0,0,95834,242730,47936,0,0,604492,74946,27637680,4348394,0,0,0,0,25543170,na,na,2616440,3054964,2651544,1601652,3275880,2431382,1250076,574182,851932,35258,0,0
39762,na,216,176,0,0,0,0,0,0,35150,985730,1330218,251806,28344,598,1295388,0,0,0,0,0,2147414,1743044,608880,351172,0,0,1536,0,542,280,0,0,0,0,0,96204,1404176,285942,845524,0,3460,1822,4994,7222,42484,2568328,3534,2,0,0,986322,602116,209416,152610,125526,130378,184870,238228,2380,0,2756880,160,540,490,4,1295388,51610,283428,322840,305300,230160,na,na,na,na,na,na,68320,39761.81,2756880,2756880,2758326,17251,854,29712,332280,2631846,1209600,74644,0,204,0,2161258.56,0,467606.4,90,588,0,0,0,311734,1314564,816110,173134,13632,2574,98,32,46,2756880,na,4900,478,88232,228042,119262,1219620,948620,22256,436,0,352,718,2146300,104154,0,2770,0,0,2198612,1730,376,0,0,0,0,0,0,0,0,30126,44612,7972,0,0,82346,18520,55580,11328,0,0,0,0,281540,944.32,1110,499242,452216,269752,135234,274120,283298,195290,139232,312504,70958,0,0
42540,na,2130706438,532,0,0,0,0,0,0,162,169864,1863490,642752,40608,194,1316056,0,0,0,0,0,2529166,2235882,386894,255730,0,0,0,0,394,632,0,0,0,0,0,241154,826772,1331978,317166,0,2330,2186,8672,12824,154146,2536568,344,0,0,0,913518,647008,294192,205948,191588,415732,49084,0,0,0,2916288,364,166,750,10,1316056,39604,223030,162882,162580,170140,na,na,na,na,na,na,50380,42539.28,2916288,2916288,2923872,16927,870,47608,492740,2717070,1209600,85144,2,52,0,2279212.8,0,436397.76,74,744,0,0,0,4448,473744,1215318,957972,58042,6374,1172,380,392,2916288,na,3078,394,69990,197184,149644,1654402,626064,16168,146,0,574,942,2294972,43638,0,1968,0,10,2295980,1480,794,0,0,0,0,0,0,0,0,21812,40138,14636,0,0,70974,15040,4230960,432594,0,0,0,0,2817430,761.5,820,448664,319702,364534,183912,359924,350386,351344,200470,136876,1258,0,0
137016,na,na,na,na,na,0,0,5196,226758,3636388,2877136,340776,9284,426,0,2773482,0,28,na,210866,361196,5744386,5343302,1384192,548500,na,0,0,0,na,na,0,0,0,0,2068,115978,643146,2619246,3715526,0,18880,13146,21822,52154,377688,6612272,2,0,0,0,1154858,2549120,1707856,699560,337792,190410,135038,156788,86164,78378,7340438,na,na,na,na,2773482,86206,601784,779748,193820,261860,211940,225940,215460,239340,0,0,20080,137015.37,7340438,7340438,na,43917,na,na,68060,na,1209600,na,na,na,na,6288141.12,0,805798.08,na,na,0,69142,1430220,4185676,1237656,152474,17406,3236,154,0,na,na,7340438,na,5428,842,261418,265592,1096114,5450802,15768,0,0,0,142,632,1699704,3454032,0,292612,0,0,5756884,na,na,na,na,na,na,na,na,na,na,43556,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,833080,625222,283482,122356,271418,390432,747254,3694324,128396,0,na,na
4044,na,36,32,0,0,0,0,0,0,108,128096,104842,542,0,0,111342,0,0,0,0,0,221278,205510,20678,11820,0,0,0,0,74,24,0,0,0,0,0,0,68976,131394,33218,0,1212,20,36,86,59982,171652,600,0,0,0,50926,116728,42936,14564,6352,2002,80,0,0,0,241998,0,194,40,0,111342,2244,9858,10770,na,na,na,na,na,na,na,na,20200,4043.39,241998,241998,244810,711,4876,23956,241560,233588,1209600,7058,0,12,0,219913.92,0,12392.64,0,0,0,0,0,26604,155892,49200,1242,580,70,0,4,10,241998,na,1350,34,90,8406,5536,171986,44966,1220,0,0,66,90,206832,35676,384,1408,0,14,220660,160,32,0,0,0,0,0,0,0,0,1054,1036,348,0,0,5984,1278,25460,4260,0,0,0,0,3043410,85.06,100,15212,32072,22376,12866,40508,93154,14860,2030,510,0,0,0
83726,na,98,96,0,0,0,0,0,0,83700,2597648,2664278,304764,20486,52,2290410,8482,0,0,196,616,4885176,4059078,1060294,665932,0,0,0,0,440,116,0,0,0,0,0,9096,3588770,580412,1492650,0,3952,982,1370,5716,1452370,4130074,76464,0,0,0,2095162,1599476,640164,386040,259088,188848,180302,301168,20680,0,5947076,18,22,674,8,2290410,74318,530044,526866,200840,214800,221600,223500,na,na,na,na,186680,83725.11,5947076,5947076,5919740,29090,3932,101098,1093160,5670928,1209600,137718,4,120,0,4849973.76,0,816367.68,0,0,0,0,3310,955356,3093590,1440186,150372,23802,4222,90,8,12,5947076,na,9732,1374,76542,448340,240114,4181972,685770,27008,76,0,166,262,4785708,429184,0,264,0,18,4899740,4684,154,0,0,0,0,0,0,0,0,44354,82472,38842,0,0,112724,26394,21793980,2197260,0,0,0,0,49600330,2694.58,2912,869712,849222,608542,386062,1138186,1627632,180098,8866,2600,8,0,0
40826,na,176,170,0,0,0,0,0,1828,332290,1130138,1147594,116130,3794,0,1195554,3232,0,0,3010,7258,2305756,1854236,592248,387602,0,0,0,0,692,158,0,0,0,0,0,101650,1994838,389278,246008,0,1664,754,2626,277224,1732782,669642,47074,8,0,0,960194,536452,244054,189280,201924,370630,229232,8,0,0,2901506,0,32,842,10,1195554,40026,322242,268464,225020,273120,na,na,na,na,na,na,88960,40826.55,2901506,2901506,2890160,18332,15670,43550,476540,2731774,1209600,98668,0,66,0,2428046.4,0,301926.72,0,0,0,0,22822,578614,949934,902026,256480,16934,4222,742,256,262,2901506,na,3716,492,55004,166558,112750,1701728,672886,18520,120,0,280,526,2329156,146514,0,2428,0,42,2456452,1694,316,0,0,0,0,0,0,0,0,22698,40200,8594,0,0,101470,21472,245000,108214,0,0,0,0,826560,1045.16,1122,317696,509780,463276,224892,457556,339910,251706,106672,60242,44,0,0
436902,na,0,na,0,0,0,0,0,1118,737814,13369994,15385808,1671410,54608,96,15025018,10564,0,na,12338,23228,23628986,20760330,4373324,2704464,0,0,2272,0,0,0,0,0,0,0,0,1387474,18069400,1036380,10727594,0,27518,9970,13662,1371094,17781194,11901064,116344,2,0,0,11838962,5926570,3086674,2306562,1921960,1846706,2162820,1958982,166640,4972,28020016,2240,1058,3514,444,15025018,459880,2232630,2122950,275800,191980,190060,175400,194120,194380,193560,197780,51600,436901.95,28020016,28020016,31823228,202329,1263180,na,127700,31220848,1209600,0,na,na,na,27791643.84,505523.52,2888710.08,na,na,0,64,101144,4535442,16246456,8835012,1246874,218222,36630,1004,na,0,28020016,na,31358,6524,955192,2119792,3382010,23358172,1331042,36754,4,0,na,na,na,na,na,na,na,na,na,23884,1380,na,na,na,na,na,na,na,na,274534,677110,121322,66155318,29020570,1041316,152088,44546760,8848180,0,114154,0,0,na,na,na,3528636,7814970,4940346,2335888,4615906,4258134,2578240,881130,267264,334,0,0
2100,na,44,34,0,0,0,0,0,0,206,58396,121794,31814,0,0,95696,0,0,0,0,0,193854,158222,87422,17710,0,0,0,0,34,14,0,0,0,0,0,0,194016,17190,1004,0,1838,476,536,732,3348,205214,66,0,0,0,128984,34410,10844,16336,16462,4964,202,8,0,0,281462,46,56,86,2,95696,3350,45516,41318,na,na,na,na,na,na,na,na,85700,2100.95,281462,281462,280642,793,1050,26946,279800,212210,1209600,8986,0,52,0,147577.92,0,63185.28,2,222,0,0,0,10410,105478,87704,7594,930,94,0,12,18,281462,na,2040,108,1118,14782,15694,77482,94900,5844,242,0,74,118,142500,11944,0,188,0,0,153528,424,128,0,0,0,0,0,0,0,0,2250,848,220,0,0,6522,1250,26320,3946,0,0,0,0,0,361.14,346,67822,53478,21120,8706,18216,26170,15680,928,90,0,0,0
41548,na,136,114,0,0,0,0,0,0,30986,1284418,1313752,38666,918,0,1088702,0,0,0,0,0,2416528,2163176,323580,217064,0,0,0,0,106,26,0,0,0,0,0,23886,1321466,910440,412948,0,1090,244,462,3434,1078830,1569214,15466,0,0,0,906600,718340,299634,245062,209010,184816,105278,0,0,0,2740410,0,182,1234,2,1088702,26246,157378,165190,125200,159820,na,na,na,na,na,na,34900,41547.14,2740410,2740410,2744794,14706,16944,29726,316960,2668740,1209600,77364,2,86,0,2332102.08,0,334735.68,0,0,0,0,154,393232,1482566,741666,40628,7774,2472,248,2,10,2740410,na,3058,328,48072,171324,79164,1287856,1054668,24166,104,0,190,118,1740114,69022,0,32320,0,50,2363264,1730,190,0,0,0,0,0,0,0,0,14148,40342,15626,0,0,76972,11964,11767800,1451316,0,0,0,0,1547170,759.86,854,352096,494292,309340,153078,299912,351360,336758,180972,189146,1786,0,0
18,0,2130706432,12,0,0,0,0,0,772,5118,1894,2028,0,0,0,1188,0,0,0,2546,4320,13028,13358,9754,434,0,0,0,0,8,38,0,0,0,0,0,0,0,782,9030,0,84,244,942,32,8,426,4036,3316,724,0,7960,702,126,82,190,76,452,64,16,144,25338,0,4,0,0,1188,156,6494,3190,na,na,na,na,na,na,na,na,9480,17.65,25338,25338,26548,34,4,2442,25060,9884,1209600,470,2,6,0,3166.08,0,5438.4,0,14,0,28,5602,1334,1888,286,674,0,0,0,0,0,25338,0,1314,6,22,4,54,1568,5844,972,28,0,26,40,3068,68,0,8,0,0,3398,62,122,0,0,0,0,0,0,0,0,314,0,0,0,0,184,38,7060,932,0,4,0,0,0,2.26,62,6864,2692,60,26,38,40,92,0,0,0,0,0
490512,2,3586,2546,0,0,0,848,448468,4872620,11455638,12525978,2748736,152778,46,0,13746778,3990,0,na,2187288,3133570,25150710,23936870,5673802,2668282,32,0,0,0,11616,3848,0,0,0,0,0,0,124,3734710,28251250,219028,38294,13240,16268,20508,34970,24757612,2907838,4416380,2,0,12931234,6437444,3855316,2557672,1563798,1255390,1037068,888304,485946,1192940,33017790,6060,3908,2784,378,13746778,374536,1680610,3978044,226580,215660,213720,272380,344700,329100,322060,203600,55400,490512.31,33017790,33017790,32706086,170977,1284,na,303340,32253452,1209600,862558,878,568,0,25648166.4,0,6577540.8,288,4422,130708,1500840,2953524,3843062,6508148,4813672,2931374,1998374,2317430,5207980,3854,4480,33017790,0,46780,6008,1529818,4117106,1329334,9445022,15556150,174190,702,2,3616,8042,25519112,4195910,0,19954,0,0,25751892,25166,662,0,0,0,0,0,0,0,0,233352,272378,58590,0,0,1032280,190494,62560,11758,0,0,0,0,86788020,12293.2,12120,6693372,3934720,3069470,1479034,3200180,2839766,2847852,7928064,212654,0,0,0
20,na,2,2,0,0,0,0,0,0,2892,1658,2250,0,0,0,2224,0,274,0,0,0,12124,10626,3358,254,0,0,0,0,12,8,0,0,0,0,0,0,0,0,6800,0,2094,6,14,2,42,4642,0,0,0,0,3862,1108,194,528,66,72,158,652,112,48,15490,0,2,0,0,2224,110,2498,850,na,na,na,na,na,na,na,na,3260,19.33,15490,15490,18770,32,230,1478,15380,6800,1209600,254,0,2,0,2304.96,323.52,2083.2,0,6,0,0,738,2504,2300,638,620,0,0,0,6,10,15490,na,2096,4,14,1410,560,458,1708,536,14,0,2,72,1790,32,0,0,0,0,2590,20,38,0,0,100,428,0,0,0,0,86,20,2,0,0,58,16,460,232,0,0,0,0,0,157.52,36,4576,1674,186,50,196,66,38,14,0,0,0,0
85596,na,326,306,0,0,0,0,0,0,88,110520,4028772,2468152,226882,8256,2707374,0,0,0,0,0,6225060,5624144,1154214,544324,0,0,0,0,1022,146,0,0,0,0,0,69876,1842736,2730990,2199064,0,2658,4464,12846,40050,3822420,2959014,1214,0,0,0,3109540,1259080,479348,429754,382454,313182,360458,493560,15290,0,7379460,152,66,470,50,2707374,66630,735496,416936,146260,120040,319680,130180,171420,240240,na,na,20820,85596.13,7379460,7379460,7374842,40901,1468,8782,116400,6842686,1209600,171268,2,84,0,4631140.8,0,2208678.72,0,0,0,0,0,0,1120278,4319496,1349914,47074,5720,184,162,166,7379460,na,5170,546,176750,1475540,515974,3507218,1154092,7262,114,0,340,414,4658176,221508,0,29236,0,16,4688670,2956,548,0,0,0,0,0,0,0,0,32896,93050,32106,0,0,176686,29456,11256960,1146040,0,0,0,0,35727860,1646.88,1268,2242630,946138,608526,308462,574868,452486,431508,370416,866884,40750,0,0
12,na,6,4,0,0,0,0,0,0,688,1998,1880,0,0,0,2242,0,0,0,0,0,12538,10498,3478,280,0,0,0,0,6,36,0,0,0,0,0,0,0,1368,3198,0,868,14,18,20,28,3618,0,0,0,0,3396,486,98,170,24,20,56,280,22,14,16038,0,0,0,0,2242,196,1806,1650,na,na,na,na,na,na,na,na,3300,11.8,16038,16038,9686,15,0,1490,15780,4566,1209600,312,0,6,0,1850.88,0,1871.04,na,na,0,0,0,2462,1520,328,256,0,0,0,0,4,16038,na,856,10,30,8,6,756,2666,234,0,0,2,74,1594,12,0,4,0,0,2032,48,30,0,0,0,0,0,0,0,0,178,0,0,856,212,54,18,1000,98,16,6,0,0,0,na,na,2840,1440,234,48,4,0,0,0,0,0,0,0
0,na,2,2,0,0,0,0,0,0,18,1564,2002,0,0,0,522,0,80,0,0,0,7694,6012,7992,280,0,0,0,0,2,6,0,0,0,0,0,0,0,0,3584,0,956,8,4,8,8,2600,0,0,0,0,2424,320,128,148,14,22,68,424,36,0,15708,0,0,0,6,522,66,7364,620,na,na,na,na,na,na,na,na,7880,0,15708,15708,17398,21,0,986,15600,3584,1209600,170,0,2,0,0,4.8,2623.68,4608,na,0,0,0,1252,1928,404,0,0,0,0,2,6,15708,na,960,2,10,6,1100,1184,322,0,0,0,6,12,696,0,0,0,0,0,1124,20,70,0,0,0,6,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,2006,0,0,0,0,0,0,0,0,0,0
930288,na,0,na,0,0,0,0,0,65986,4710884,28649818,26452402,3456124,67662,1586,31214202,409032,58,na,93194,204358,45557406,28626440,20983346,15085836,0,0,28094,0,0,0,0,0,0,0,0,54608,25560896,29240148,8548810,0,84162,46608,69836,173758,21582588,41414580,32792,122,16,0,23288022,10005714,4162356,3194760,2659446,3268578,6473140,9098918,1244912,8616,66648272,3360,4180,8066,3024,31214202,1428792,8453752,12476386,329100,310020,341900,368720,332300,383900,421520,286460,279880,930288.35,66648272,66648272,65022608,484976,6527192,na,1154580,63404462,1209600,0,na,na,na,55404691.2,0,7882625.28,0,0,0,4238,796728,13475214,29334472,17483304,1903814,300646,56644,49402,na,0,66648272,na,75288,14060,4068834,3171122,8214250,41318742,6432440,109720,6,0,na,na,na,na,na,na,na,na,na,62744,3130,na,na,na,na,na,na,na,na,1139018,1453058,259138,0,0,2311664,391146,61872860,14561584,0,0,0,0,na,27138.14,37824,8271772,13846050,9692150,4440962,8356134,6383232,5249176,3157714,3904036,103236,0,0
50136,na,460,434,0,0,0,0,0,0,420,149158,2227362,755384,27888,2366,1323728,0,0,0,0,0,2950284,2707970,317768,197042,0,0,0,0,1320,230,0,0,0,0,0,11816,670138,2271946,208678,0,1748,970,1208,16594,1903884,1233986,4188,0,0,0,945052,905426,351852,229640,148892,104728,131602,322412,22974,0,3268508,114,376,762,0,1323728,26776,186378,130536,93480,141980,na,na,na,na,na,na,77200,50135.27,3268508,3268508,3280748,21801,13270,82036,843180,3162578,1209600,83644,2,102,0,2924605.44,0,235972.8,0,0,0,0,0,10654,747834,1919226,458382,21514,4694,274,58,62,3268508,na,4090,490,26470,162642,90530,2010364,851734,16126,132,0,668,674,2694198,71386,0,17516,0,24,2940582,1780,416,0,0,0,0,0,0,0,0,15042,39052,5942,0,0,93684,11834,711000,127008,0,0,0,0,578580,854.3,1176,252544,628200,443206,239454,549750,516422,293642,118500,115216,5644,0,0
9088,na,312,282,0,0,0,0,0,0,144,10272,330614,171626,1226,0,229616,0,0,0,0,0,479068,436300,82510,33546,0,0,0,0,470,92,0,0,0,0,0,16530,168586,318468,10298,0,2440,416,872,9732,267002,233418,2,0,0,0,189174,185486,64140,30290,13228,10474,10646,10444,0,0,561630,140,1024,332,0,229616,4716,53282,29040,na,na,na,na,na,na,na,na,81500,9087.61,561630,561630,568148,2572,920,55650,560520,513882,1209600,9750,0,8,0,458548.8,0,53578.56,0,0,0,0,0,590,187602,295188,27318,2478,706,0,0,4,561630,na,2226,168,1742,31804,16892,199630,257532,3772,116,0,620,232,222666,188930,74,6624,0,0,461880,328,148,0,0,0,0,0,0,0,0,2534,3324,750,0,0,7812,1604,1857240,188698,0,0,0,0,3919660,838.78,250,57600,54576,30134,15718,44134,230224,34152,19168,26624,1552,0,0
89692,na,1654,1568,0,0,0,0,0,0,8206,147594,2775624,2526462,122458,11794,2568572,0,0,0,730,1290,5095216,4546062,685736,465652,0,0,1056,0,4966,766,0,0,0,0,0,86814,1268424,3787252,449648,0,2720,600,2172,532358,4099458,954328,502,0,0,0,1217014,1612074,498952,359624,275852,231798,364290,1001538,30960,36,5782536,526,24,1916,42,2568572,64898,380426,303516,124660,115740,146980,173200,na,na,na,na,115380,89692.36,5782536,5782536,5788082,47541,14194,88766,932260,5592138,1209600,172028,0,114,0,4984816.32,0,604157.76,0,0,0,0,3966,44000,867030,3007992,1615370,47228,6078,474,46,52,5782536,na,6870,870,76954,211572,372248,4266460,624906,31968,290,0,2258,3094,4754274,613294,0,318,0,54,5024672,3924,462,0,0,0,0,0,0,0,0,33668,78884,14874,0,0,139600,27824,1247220,184370,0,0,0,0,29147300,1841.18,2036,643480,978354,627446,312436,671668,821760,830012,528230,178752,0,0,0
2300,na,42,40,0,0,0,0,0,0,142,86982,43938,5822,0,0,56914,0,0,0,0,0,129376,118650,25824,7364,0,0,0,0,24,20,0,0,0,0,0,7482,100028,10390,18984,0,130,36,40,72,28452,108094,60,0,0,0,49974,61518,15002,8044,1586,502,258,0,0,0,155238,0,810,314,0,56914,1236,18280,7508,na,na,na,na,na,na,na,na,25460,2300.07,155238,155238,159520,463,64,15294,154840,136884,1209600,3256,4,2,0,122624.64,0,14136.96,0,0,0,0,0,28618,78892,27332,1768,244,30,0,0,4,155238,na,222,38,204,8416,2114,54568,70114,1138,70,0,68,76,123136,82774,0,24,0,0,123650,134,24,0,0,0,0,0,0,0,0,696,562,224,0,0,1870,290,2480,244,0,0,0,0,1300070,85.1,88,15270,16792,9810,5230,11256,76802,1650,70,4,0,0,0
