class,Sensor_001,Sensor_002,Sensor_003,Sensor_004,Sensor_005,Sensor_006,Sensor_007,Sensor_008,Sensor_009,Sensor_010,Sensor_011,Sensor_012,Sensor_013,Sensor_014,Sensor_015,Sensor_016,Sensor_017,Sensor_018,Sensor_019,Sensor_020,Sensor_021,Sensor_022,Sensor_023,Sensor_024,Sensor_025,Sensor_026,Sensor_027,Sensor_028,Sensor_029,Sensor_030,Sensor_031,Sensor_032,Sensor_033,Sensor_034,Sensor_035,Sensor_036,Sensor_037,Sensor_038,Sensor_039,Sensor_040,Sensor_041,Sensor_042,Sensor_043,Sensor_044,Sensor_045,Sensor_046,Sensor_047,Sensor_048,Sensor_049,Sensor_050,Sensor_051,Sensor_052,Sensor_053,Sensor_054,Sensor_055,Sensor_056,Sensor_057,Sensor_058,Sensor_059,Sensor_060,Sensor_061,Sensor_062,Sensor_063,Sensor_064,Sensor_065,Sensor_066,Sensor_067,Sensor_068,Sensor_069,Sensor_070,Sensor_071,Sensor_072,Sensor_073,Sensor_074,Sensor_075,Sensor_076,Sensor_077,Sensor_078,Sensor_079,Sensor_080,Sensor_081,Sensor_082,Sensor_083,Sensor_084,Sensor_085,Sensor_086,Sensor_087,Sensor_088,Sensor_089,Sensor_090,Sensor_091,Sensor_092,Sensor_093,Sensor_094,Sensor_095,Sensor_096,Sensor_097,Sensor_098,Sensor_099,Sensor_100,Sensor_101,Sensor_102,Sensor_103,Sensor_104,Sensor_105,Sensor_106,Sensor_107,Sensor_108,Sensor_109,Sensor_110,Sensor_111,Sensor_112,Sensor_113,Sensor_114,Sensor_115,Sensor_116,Sensor_117,Sensor_118,Sensor_119,Sensor_120,Sensor_121,Sensor_122,Sensor_123,Sensor_124,Sensor_125,Sensor_126,Sensor_127,Sensor_128,Sensor_129,Sensor_130,Sensor_131,Sensor_132,Sensor_133,Sensor_134,Sensor_135,Sensor_136,Sensor_137,Sensor_138,Sensor_139,Sensor_140,Sensor_141,Sensor_142,Sensor_143,Sensor_144,Sensor_145,Sensor_146,Sensor_147,Sensor_148,Sensor_149,Sensor_150,Sensor_151,Sensor_152,Sensor_153,Sensor_154,Sensor_155,Sensor_156,Sensor_157,Sensor_158,Sensor_159,Sensor_160,Sensor_161,Sensor_162,Sensor_163,Sensor_164,Sensor_165,Sensor_166,Sensor_167,Sensor_168,Sensor_169,Sensor_170
neg,216572,na,1642,na,0,0,0,0,0,0,158210,5884170,8488306,1955942,78556,3404,8028868,2908,0,0,516,810,13535750,10832948,4260098,2311700,0,0,118462,0,17290,2372,0,0,0,0,0,0,6703164,7519980,2345444,0,21038,13704,21082,2186440,12522608,1803686,28,2,0,0,3971280,4713858,1255614,1064524,873432,768152,803402,1231526,1321808,564992,17799472,3156,5038,26696,1650,8028868,294076,2108644,2127248,323220,249940,315980,314640,315800,280320,327880,234860,171340,216572.25,17799472,17799472,17511842,107628,395586,55764,826760,16568588,1209600,456026,na,na,na,13980992.64,187149.12,2375767.68,na,na,0,0,2142,1128260,6668142,7205248,1270414,240338,49698,4346,na,9288,17799472,na,16990,3500,786626,1425180,5062314,8781332,482382,10262,2,0,1570,16476,11167140,2322452,388,422988,0,0,12718316,12854,788,0,0,7700,194446,0,0,0,0,205230,94076,39636,0,0,439822,78278,3720820,921084,9480076,84860,0,0,164010100,na,na,2667372,3247358,2487428,1667334,5941532,469406,83532,3788,838,0,0,0
neg,38864,na,2130706432,160,0,0,0,0,0,0,91386,675700,1130594,434892,31936,1162,1046882,0,0,0,442,786,2210070,2011996,243114,160070,0,0,0,0,528,140,0,0,0,0,0,34810,908068,1067904,354888,0,2516,1358,1492,3514,80520,2275790,480,0,0,0,594654,694060,311010,215658,145668,104688,105926,188576,5430,0,2453970,124,46,314,8,1046882,19338,121134,121148,108620,121940,na,na,na,na,na,na,8660,38863.59,2453970,2453970,2435540,16053,4018,586,29940,2365670,1209600,84106,2,72,0,2168125.44,0,192912,2,232,0,0,3742,299622,859654,946860,235244,17346,3014,188,74,82,2453970,na,3888,406,50716,102784,82488,1814728,295164,15208,288,0,346,492,2128002,71232,0,136336,0,46,2183364,1064,110,0,0,0,0,0,0,0,0,11670,41662,13590,0,0,52668,10030,10104260,1028832,0,0,0,0,1109880,763,872,207018,349706,356880,200434,423332,404426,244742,106964,70000,2168,0,0
neg,4,na,0,na,0,0,0,0,0,0,24,0,2738,0,0,0,360,0,348,0,0,0,8200,7210,6540,56,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2762,0,902,24,4,6,392,1434,0,0,0,0,1994,98,76,202,26,24,62,154,102,24,14748,2,4,0,0,360,74,6192,286,na,na,na,na,na,na,na,na,6500,4.81,14748,14748,17620,12,48,1456,14720,2762,1209600,0,na,na,na,365.76,0,1523.52,na,na,0,0,0,0,2136,320,306,0,0,0,na,8,14748,na,862,0,18,16,550,432,686,198,0,0,na,na,na,na,na,na,na,na,na,14,64,0,0,0,0,0,0,0,0,68,0,0,0,0,8,2,160,36,0,0,0,0,0,na,na,2438,168,52,8,18,14,18,46,0,0,0,0
neg,14,na,16,16,0,0,0,0,0,0,94,3918,6344,0,0,0,3302,0,0,0,0,0,8350,4126,13486,970,0,0,0,0,12,2,0,0,0,0,0,0,0,0,10356,0,1142,102,86,100,1124,7802,0,0,0,0,9388,170,100,112,18,10,54,442,62,0,21900,0,12,0,0,3302,272,8724,4734,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,13080,13.77,21900,21900,21844,30,0,1970,21580,10356,1209600,506,4,8,0,2932.8,5.76,6349.44,na,na,0,0,0,4174,4060,2110,12,0,0,0,0,6,21900,na,1082,10,36,476,568,7754,430,0,0,0,18,0,2736,30,0,0,0,0,4120,100,54,0,0,0,470,0,0,0,0,316,0,0,754,282,138,30,1780,178,6942,16,0,0,0,na,na,7602,2510,126,22,52,20,12,12,0,0,0,0
neg,12,na,2,2,0,0,0,0,0,0,32,864,2252,0,0,0,1060,0,76,0,0,0,3682,2480,9780,282,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3148,0,1036,12,12,10,68,2010,0,0,0,0,1980,124,130,96,18,34,86,482,120,78,13462,0,4,0,0,1060,96,8880,874,na,na,na,na,na,na,na,na,9700,11.19,13462,13462,15496,25,0,1296,13380,3148,1209600,172,0,0,0,1278.72,0,836.16,na,na,0,0,0,236,2060,710,134,8,0,0,8,14,13462,na,1040,6,14,624,52,842,570,0,0,0,2,6,1082,108,0,0,0,0,1386,18,50,0,0,0,0,0,0,0,0,90,0,0,350,678,46,14,20,2,0,14,0,0,0,na,na,2016,772,38,8,20,104,142,48,0,0,0,0
neg,2292,na,424,396,0,0,0,0,0,0,898,87756,46490,480,0,0,58828,0,0,0,0,0,126184,112076,29968,9870,0,0,0,0,208,422,0,0,0,0,0,3662,94868,13802,23292,0,202,48,60,102,766,130236,4210,0,0,0,35738,66952,18558,9264,3498,1072,512,30,0,0,156212,18,2268,190,0,58828,1720,19624,10274,na,na,na,na,na,na,na,na,29460,2292.97,156212,156212,158378,520,0,15284,155660,135624,1209600,3510,2,10,0,122938.56,0,12505.92,0,0,0,0,0,56524,70042,7810,1006,218,24,0,0,4,156212,na,328,36,236,7616,1832,65378,57690,2426,82,0,742,1226,124282,70538,0,16,0,24,124370,224,98,0,0,0,0,0,0,0,0,924,370,174,0,0,1874,606,360,140,0,0,0,0,1293000,120.5,124,13962,14070,12026,7738,18560,68788,470,8,2,0,0,0
neg,11062,na,38,30,0,0,0,0,0,0,3410,331104,419820,41428,1050,0,370152,0,0,0,0,0,702596,616494,194320,62770,0,0,0,0,232,78,0,0,0,0,0,14166,394716,237944,149986,0,2310,122,226,488,10198,783364,104,0,0,0,352272,225136,85708,50610,30308,20004,19978,12796,0,0,897188,30,26,194,0,370152,11492,101680,92132,na,na,na,na,na,na,na,na,191940,11061.84,897188,897188,898982,3362,10816,88066,894640,796812,1209600,18208,0,40,0,637511.04,0,156935.04,0,102,0,0,0,116268,414550,237088,25056,3390,460,0,2,8,897188,na,3140,172,6984,89294,43938,381958,265226,6028,72,0,64,254,621458,44484,0,146,0,0,645564,682,134,0,0,0,0,0,0,0,0,6214,8486,1786,0,0,24486,5342,5140,1030,0,0,0,0,625560,466.92,490,166076,117810,76502,41202,138622,183430,68648,4434,88,0,0,0
pos,406590,na,4,4,0,0,0,0,0,0,192,96040,64236,5266,0,0,202,0,0,0,0,0,362,324,162,16,0,0,0,0,0,0,0,0,0,0,0,0,0,12190,153544,0,734,490,408,1048,90484,72570,0,0,0,0,53066,37006,19136,13778,9254,6550,6104,18548,2290,2,526,2,0,6,0,202,22,14,144,na,na,na,na,na,na,na,na,140,406590.5,526,526,170688,1331,0,52,520,165734,1209600,4704,0,4,0,21454805.76,0,6995946.24,16,60,0,0,0,14816,89924,57472,2720,678,112,12,4,4,526,na,174,30,23090,10216,111660,20564,0,0,0,0,12,0,130384,8586,0,2864,0,0,132352,200,36,0,0,0,0,0,0,0,0,14,1122,312,0,0,5680,1042,220,22,0,0,0,0,0,60.92,82,36196,20514,11572,5840,13720,12638,19070,45156,1028,0,0,0
neg,1274,na,0,na,0,0,0,0,0,0,8670,67604,9606,0,0,0,39520,0,0,0,0,0,78628,68414,21782,6202,0,0,0,0,0,0,0,0,0,0,0,390,47842,9094,28554,0,1538,120,192,532,1242,79892,2362,2,0,0,36174,36976,8314,2610,756,472,530,48,0,0,100474,2,12,12,2,39520,1146,12320,9392,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,21340,1274.75,100474,100474,102414,275,3132,9718,99980,85880,1209600,0,na,na,na,74140.8,0,10214.4,na,na,0,0,3092,50626,29634,2134,338,56,0,0,na,0,100474,na,1506,30,2304,4172,4320,51424,20320,1802,2,0,na,na,na,na,na,na,na,na,na,126,54,0,0,0,0,0,0,0,0,662,298,76,0,0,3396,862,288560,31592,0,0,0,0,274760,na,na,12636,12676,6284,6264,29882,16622,1006,88,422,0,0,0
neg,60726,na,462,444,0,0,0,0,0,0,228,419310,2309378,802360,20522,526,1535794,0,0,0,0,0,3355156,3104832,359008,193740,0,0,0,0,1982,240,0,0,0,0,0,16378,1632858,1669920,233168,0,1612,328,662,13336,2041238,1493256,1892,0,0,0,930298,1095292,385138,285350,223894,185158,228648,218544,2,0,3714702,4,244,56,2,1535794,24140,198262,160018,118220,91540,132480,na,na,na,na,na,11280,60725.92,3714702,3714702,3691148,23013,892,5196,79900,3552324,1209600,84726,2,76,0,3211329.6,0,338560.32,0,0,0,0,0,81532,1247036,1822404,378650,18832,3612,258,0,12,3714702,na,4006,552,36882,203180,90676,2109936,1089296,17696,94,6,556,714,3113270,27130,0,58,0,20,3225064,2030,70,0,0,0,0,0,0,0,0,14330,40374,8258,0,0,78232,14234,448280,58158,24120,3518,0,0,1268250,1113.9,1248,356848,496210,370314,216736,548310,616562,420172,228766,279618,18788,0,0
neg,34,na,30,30,0,0,0,0,0,0,84,1092,8456,0,0,0,3546,0,0,0,0,0,8226,5756,5890,942,0,0,0,0,28,14,0,0,0,0,0,0,8486,0,1146,0,1318,48,62,76,734,7394,0,0,0,0,7900,812,334,74,68,292,144,8,0,0,14140,0,22,6,0,3546,270,2888,2980,na,na,na,na,na,na,na,na,5720,33.67,14140,14140,18762,27,120,1258,13940,9632,1209600,644,0,4,0,5331.84,0,3086.4,0,0,0,0,0,232,7980,1230,150,40,0,0,0,4,14140,na,1286,22,44,106,838,2384,3854,982,116,0,72,70,4400,274,82,4,0,0,5746,56,46,0,0,0,0,0,0,0,0,166,58,6,0,0,238,58,1460,188,0,0,0,0,0,167.26,50,4700,4220,500,94,118,0,0,0,0,0,0,0
neg,31556,na,2130706436,1250,0,0,0,0,0,0,2820,562710,805646,603596,35246,4930,871866,0,0,0,0,0,1793040,1555772,309356,206078,0,0,100,0,2074,306,0,0,0,0,0,9108,689258,1187050,129532,0,1520,1318,1078,75026,1197722,737318,966,0,0,0,565972,480832,210550,148282,100908,76922,105674,324732,1076,0,2102656,54,62,598,26,871866,23470,154984,152778,183620,na,na,na,na,na,na,na,122500,31555.23,2102656,2102656,2107616,16019,63242,87240,889780,2014948,1209600,67926,2,58,0,1765122.24,0,248663.04,0,0,0,0,0,257164,561190,805762,368322,18370,3712,428,1644,1654,2102656,na,2464,290,27854,147624,69002,1001326,744830,21386,172,0,2170,896,1531528,165256,0,4120,0,22,1782264,1208,258,0,0,0,0,0,0,0,0,12610,18882,7548,0,0,42208,9518,7314720,1241950,0,0,0,0,1555240,655.32,700,262540,313694,233788,136468,415452,278380,176396,91482,103144,3604,0,0
neg,59130,na,0,na,0,0,0,0,0,0,2356,800672,2114316,672942,13744,0,1885984,0,58,0,0,0,3345326,3040524,619950,248222,0,0,0,0,0,0,0,0,0,0,0,52692,1979002,995470,576866,0,16084,22188,24544,29954,1405256,2105980,20,4,0,0,1506226,547568,280234,211112,182050,211672,395932,269232,4,0,3965786,30,5392,1644,324,1885984,43978,400800,218370,202000,160580,206800,na,na,na,na,na,44660,59129.16,3965786,3965786,3923246,24180,906566,29686,330040,3604030,1209600,0,na,na,na,3212438.4,0,385968.96,na,na,0,0,0,104368,1690538,1574146,213594,17178,4122,84,na,0,3965786,na,4270,644,261396,147976,433924,2550674,199912,5234,0,0,na,na,na,na,na,na,na,na,na,2218,236,0,0,0,0,0,0,0,0,21868,72086,12414,0,0,144614,24484,3344240,886410,0,0,0,0,27118300,na,na,415922,612452,429650,235008,467558,410636,306058,226038,477602,23106,0,0
neg,18,2,20,16,0,0,0,0,0,0,1330,4402,3154,0,0,0,3144,0,170,0,98,288,37130,34834,18298,440,0,0,0,0,16,26,0,0,0,0,0,0,0,1890,6996,0,98,34,40,730,376,1222,6386,0,0,0,7568,392,114,52,52,50,34,380,108,136,55564,0,2,0,0,3144,184,16200,2090,na,na,na,na,na,na,na,na,18140,18.49,55564,55564,56670,27,0,5436,55320,8930,1209600,346,2,0,0,2414.4,10.56,5474.88,4,14,0,0,790,4516,2564,370,646,0,0,0,2,8,55564,0,1076,20,4,16,10,2768,4266,702,24,0,18,50,2784,80,0,0,0,0,2792,54,50,0,0,0,14,0,0,0,0,160,0,0,0,0,68,18,1320,132,0,12,0,0,0,0.94,48,6738,1972,50,10,10,22,44,40,0,0,0,0
neg,38554,na,968,912,0,0,0,0,0,0,8902,385142,1452274,396742,30484,988,1083168,0,0,0,0,0,1988946,1669648,346248,284178,0,0,2922,0,2048,330,0,0,0,0,0,55392,856258,1229818,133064,0,1222,456,770,75630,1626038,567920,2496,0,0,0,549416,584450,231750,172860,139580,118170,144052,334190,64,0,2335580,1928,310,160,6,1083168,35920,191094,154440,187220,na,na,na,na,na,na,na,155400,38554.6,2335580,2335580,2343140,18155,221970,110362,1121980,2274532,1209600,70834,2,30,0,2116567.68,0,156154.56,0,0,0,0,64,67004,491352,1126218,539486,46192,3888,328,1730,1734,2335580,na,2710,398,59520,101930,76924,1601354,417484,14178,34,0,1408,920,452738,78742,0,10606,0,32,2125308,1678,112,0,0,0,0,0,0,0,0,19056,36530,5488,0,0,95378,13682,2969840,1244098,0,0,0,0,410960,634.42,806,167220,418704,345000,162176,296548,262458,175586,134114,278852,33874,0,0
neg,10,0,26,0,20,28,0,0,0,0,0,0,0,0,0,0,24006,0,0,0,5658,9224,78292,66004,51450,4854,0,0,0,0,36,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135592,22,20,4,2,24006,1340,34744,16506,na,na,na,na,na,na,na,na,50080,9.06,135592,135592,236,0,0,12572,134080,0,1209600,3194,0,0,0,50504.64,0,28048.32,0,0,0,0,0,0,0,0,0,0,0,0,0,28,135592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,446,0,0,0,0,0,0,0,0,1318,0,0,41436,6528,1474,284,318820,31846,91278,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,46514,na,148,86,0,0,0,0,0,638,91162,877878,1550344,330904,5774,0,1261326,0,126,354,198,246,2663968,2407486,331226,199466,0,0,0,0,212,92,0,0,0,0,0,144006,1361550,1055134,296010,0,2074,862,1128,14090,1427256,1408724,2566,0,0,0,948104,762236,296886,227494,172944,130188,121670,183280,13890,8,2995966,494,746,730,4,1261326,31496,184740,145418,115820,154520,na,na,na,na,na,na,54980,46513.61,2995966,2995966,2998654,17641,1082,53884,569520,2856700,1209600,82154,0,110,0,2587557.12,0,266877.12,0,0,0,0,19760,331308,1275054,1128172,89916,10110,2288,92,38,50,2995966,na,4044,614,31392,128218,97720,1598318,967096,29112,186,0,266,212,2555662,103712,0,2764,0,0,2608782,1468,198,0,0,0,0,0,0,0,0,16342,42656,7454,0,0,88194,15146,90140,11244,967164,462,0,0,7541140,1325.7,1274,289644,481998,395892,205982,455742,333034,251842,172734,257080,12752,0,0
neg,2318,na,0,na,0,0,0,0,0,0,156,2364,108116,21928,0,0,62008,0,0,0,0,0,128940,120470,17854,5324,0,0,0,0,0,0,0,0,0,0,0,0,39132,92228,1204,0,1442,142,128,472,4564,125810,6,0,0,0,69378,42756,13630,5356,704,218,412,110,0,0,146842,6,20,276,4,62008,1028,9460,8364,na,na,na,na,na,na,na,na,17540,2318.89,146842,146842,na,454,11316,14484,146480,na,1209600,0,na,na,na,118617.6,0,12593.28,na,na,0,0,0,734,48154,81548,1846,264,18,0,na,8,146842,na,1336,24,6662,3782,4546,105212,10332,664,6,0,na,na,na,na,na,na,na,na,na,92,52,0,0,0,0,0,0,0,0,576,810,298,0,0,2160,452,283300,33518,0,0,0,0,1318580,na,na,14536,8964,6670,6892,31534,63586,382,0,0,0,0,0
neg,59550,na,704,616,0,0,0,0,0,68758,811736,1791352,918438,85446,1730,0,1721124,0,0,0,56778,72848,3391402,3201894,346378,191150,0,0,0,0,678,800,0,0,0,0,0,104186,1186248,1218970,1168056,0,1892,364,662,37230,1595670,2039264,2378,0,0,0,1082344,917014,442422,352366,253776,184260,200174,241106,3998,0,3795086,188,350,702,30,1721124,31998,180706,164770,92840,94280,139200,na,na,na,na,na,14540,59550.56,3795086,3795086,3769930,23522,9416,13140,159860,3677460,1209600,107672,0,94,0,3254642.88,0,418860.48,0,0,0,24936,272524,1313402,1483132,514650,62424,5498,894,0,100,108,3795086,na,4278,610,69074,188254,112936,2184804,1068134,48834,536,0,1268,2154,3279920,186158,0,10536,0,50,3294868,1754,186,0,0,0,0,0,0,0,0,15558,42146,8782,0,0,136234,22628,33740,5458,0,0,0,0,1037680,1135.52,1244,449926,557314,435762,229382,470258,497600,476902,362460,196814,1042,0,0
neg,124872,na,718,na,0,0,0,0,0,337298,1916262,2920874,1853336,1021138,592132,150898,7097086,5010,0,0,74980,135312,12204414,10708484,2576618,1477102,6,0,234792,0,0,0,0,0,0,0,0,664,3281624,5108746,400904,0,369186,40682,33744,39300,2650186,5658828,12,0,0,0,4036258,1867284,655396,493302,323500,261518,254762,729214,167244,3460,14856534,140,1986,158,2,7097086,241756,1194328,1377402,209220,200120,200840,188060,202980,195520,218720,192020,54720,124872.45,14856534,14856534,9195186,55737,694302,28280,329600,8791938,1209600,0,na,na,na,8708081.28,4046213.76,1427092.8,2326,3150,0,16012,507944,2105940,3119294,2514732,503768,20546,3578,124,na,0,14856534,na,4032,1056,1353414,794984,3645618,2990126,2708,0,0,0,na,na,na,na,na,na,na,na,na,10750,414,0,0,26280,4145822,0,0,0,0,125382,34356,5236,0,0,361026,43332,10919360,2848602,91760,118404,0,0,31959930,1520.96,1646,3400982,1832706,1400764,411944,451592,257486,226592,796656,13216,0,0,0
neg,1392,na,178,146,0,0,0,0,0,0,214,0,71880,21502,0,0,43600,0,0,0,0,0,92106,85488,12544,3394,0,0,0,0,52,20,0,0,0,0,0,0,34942,4686,53968,0,1206,86,78,104,3100,89018,4,0,0,0,43166,42282,6830,878,120,316,4,0,0,0,104690,2,0,1016,0,43600,974,7228,5274,na,na,na,na,na,na,na,na,12200,1391.65,104690,104690,111230,281,0,10158,104300,93596,1209600,1956,0,6,0,73749.12,0,18687.36,0,16,0,0,0,202,45906,44372,2710,370,36,0,0,8,104690,na,1326,22,90,7484,4610,38412,40336,1270,46,0,164,38,74702,40482,0,24,0,0,75318,84,36,0,0,0,0,0,0,0,0,510,166,56,0,0,1676,298,80,8,0,0,0,0,391700,144.34,90,19812,9226,5926,3954,13774,40710,160,22,12,0,0,0
neg,858,0,38,30,0,0,0,0,0,0,0,0,0,0,0,0,37538,0,0,0,6760,11602,80590,72432,22988,6010,0,0,0,0,24,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110482,26,6,2,0,37538,1062,7168,15220,na,na,na,na,na,na,na,na,21840,858.66,110482,110482,292,0,730,10406,109140,0,1209600,2510,2,22,0,48703.68,18221.76,26229.12,0,0,0,0,0,0,0,0,0,0,0,0,4,8,110482,0,0,0,0,0,0,0,0,0,0,0,44,46,52018,16040,0,42,0,0,53052,254,58,440,20398,0,0,0,0,0,0,1140,126,28,0,0,1344,260,27780,13034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,2314,0,152,96,0,0,0,0,0,0,10286,88712,41264,2898,0,0,90558,0,14,0,4170,9792,196578,175810,58086,14088,0,0,0,0,62,254,0,0,0,0,0,0,0,2814,140346,0,88,296,374,262,420,24374,117346,0,0,0,69112,35950,14882,6632,4436,2848,2064,1922,948,4366,259010,4,166,122,0,90558,2768,32648,25134,na,na,na,na,na,na,na,na,56940,2313.75,259010,259010,146612,606,0,25102,257620,143234,1209600,6778,0,38,0,131835.84,0,87424.32,8,38,0,0,256,19910,71014,42352,9470,118,40,0,60,68,259010,0,152,28,13610,23250,12582,49152,43968,418,0,0,154,408,129294,47370,0,108,0,0,135938,382,154,0,0,0,0,0,0,0,0,1616,252,56,200456,32914,4384,870,10360,1208,215956,176,0,0,1313770,58.56,62,49030,17508,13028,6016,6024,8946,9002,33396,210,0,0,0
neg,91724,na,684,588,0,0,0,0,0,0,31444,1099372,3457708,863444,59626,0,2847370,0,0,0,0,0,5007338,4519962,1103440,402048,0,0,0,0,644,242,0,0,0,0,0,107610,2528028,1936926,939030,0,4536,1632,5716,10806,150154,5338188,562,0,0,0,1797076,1281236,488746,417656,367578,330726,357336,470156,1084,0,6111614,18,32,176,40,2847370,73378,732468,369472,267720,160720,230320,170140,260520,na,na,na,5940,91723.03,6111614,6111614,6120326,37526,215440,1020,54340,5511594,1209600,149130,0,308,0,4636448.64,0,870024,34,664,0,0,1580,247726,1769556,2866642,600084,22394,3542,70,394,506,6111614,na,7960,626,308678,415650,245808,3404786,1105282,22696,108,0,1226,528,3873046,38782,0,12900,0,0,4671736,2984,280,0,0,0,0,0,0,0,0,33104,89048,16526,0,0,176470,39022,635220,490044,0,0,0,0,83721980,1450.68,1582,904668,781358,609082,283212,558014,421120,365092,302330,1096150,190568,0,0
neg,8,0,14,10,0,0,0,0,0,0,2332,2756,2204,0,0,0,1072,0,0,0,848,4280,10414,9608,9228,602,0,0,0,0,8,8,0,0,0,0,0,0,1488,636,5168,0,58,10,16,556,598,124,3686,2244,0,0,5958,286,38,62,124,126,472,58,14,154,20518,0,6,0,0,1072,122,6352,2858,na,na,na,na,na,na,na,na,9040,7.54,20518,20518,22128,29,74,2000,20320,7338,1209600,280,2,0,0,1587.84,173.76,4416.96,0,10,0,0,2330,2482,1482,520,478,0,0,0,0,4,20518,0,1194,8,16,6,10,1250,4340,440,28,0,10,4,1920,78,0,0,0,0,2016,72,74,0,0,50,208,0,0,0,0,198,0,0,0,0,18,8,2900,436,0,10,0,0,0,0.8,38,5938,1194,30,10,20,20,46,34,0,0,0,0
neg,388,0,2130706432,60,0,0,0,0,0,546,24672,22482,10426,0,0,0,21544,0,0,0,3492,6786,48932,42552,38560,3838,0,0,0,0,124,28,0,0,0,0,0,0,0,6108,52018,0,198,72,134,502,1572,14416,31944,8004,1284,0,45634,7158,1898,1036,566,900,354,342,60,178,91048,4,6,16,0,21544,776,27298,10550,na,na,na,na,na,na,na,na,37620,387.56,91048,91048,90086,212,0,8680,90140,58500,1209600,1938,2,12,0,26733.12,7054.08,22764.48,8,48,0,0,19844,19602,14748,3508,414,10,0,0,18,36,91048,0,1764,22,452,5156,18694,31114,924,0,0,0,108,64,28188,10496,0,44,0,0,28714,230,134,120,7108,0,0,0,0,0,0,798,0,0,0,0,696,158,152400,15240,0,0,0,0,0,1.9,128,32160,10882,2192,428,800,598,9890,1176,0,0,0,0
neg,33898,na,na,na,na,na,0,0,0,0,62,327380,1589492,396830,9828,0,838570,0,0,na,0,0,2060410,1877882,411876,167604,na,0,0,0,na,na,0,0,0,0,0,41834,682174,800244,799340,0,6178,5426,7746,26654,1167108,1110118,362,0,0,0,935248,448908,172008,117394,94252,103232,178358,246472,27668,52,2472650,na,na,na,na,838570,25906,223128,187126,182180,212260,0,0,0,0,0,0,11360,33897.02,2472650,2472650,na,15442,na,na,48180,na,1209600,na,na,na,na,1925976.96,0,395219.52,na,na,0,0,0,101286,790106,1207148,203230,17614,3854,354,na,na,2472650,na,3296,392,164284,140270,206554,1560640,242876,5270,10,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,11466,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,411500,447242,274976,130022,287448,184698,162980,143312,269904,11510,na,na
neg,140,na,54,50,0,0,0,0,0,0,10928,19876,3184,0,0,0,12184,0,0,0,616,1192,37338,26390,57332,4422,0,0,0,0,54,32,0,0,0,0,0,0,0,0,33988,0,638,74,138,236,2760,30142,0,0,0,0,27890,4234,830,258,208,222,346,0,0,0,95380,2,26,0,0,12184,628,45980,11034,na,na,na,na,na,na,na,na,56480,139.96,95380,95380,78174,72,0,8968,94540,33988,1209600,1778,4,14,0,11620.8,0,21169.92,2,42,0,0,1230,20714,9872,1392,780,0,0,0,0,158,95380,na,1392,62,92,946,1686,7920,18004,3756,130,0,124,32,12462,76,0,52,0,0,13112,156,72,0,0,0,0,0,0,0,0,666,0,0,0,0,740,166,45260,4548,0,0,0,0,0,268.66,168,23470,8026,1932,314,184,46,16,0,0,0,0,0
neg,394,2,44,34,0,0,0,0,0,9694,24660,8398,1694,0,0,0,12016,0,0,0,7104,10830,37490,33882,35438,3744,0,0,0,0,36,30,0,0,0,0,0,0,0,15670,28776,0,310,44,52,674,492,23000,10534,9340,0,0,27808,10020,3518,1256,662,722,254,180,10,16,80100,10,12,50,2,12016,538,23810,11458,na,na,na,na,na,na,na,na,34800,393.21,80100,80100,77474,148,16,7544,79400,44584,1209600,1458,2,12,0,25423.68,0,18020.16,10,40,0,1162,14958,10840,9496,7772,210,8,0,0,6,10,80100,0,1252,32,944,1144,876,11978,24660,3410,150,0,40,48,26958,4386,0,40,0,0,27192,148,188,0,0,0,0,0,0,0,0,764,12,6,0,0,580,128,76580,7642,0,0,0,0,0,168.06,126,19580,8428,2166,806,3408,2110,1322,6626,0,0,0,0
